keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
EG Whiteley Ent LLC,,,,"11387 TOLKIEN AVE,WHITE PLAINS, MD,20695-4180, USA",,,,,,,
Green Geothermal Heating and Cooling,"ATS WELDING, LLC",MGHAGME9BE15,7UZD6,"723 W Pacific AVE STE 100,Salt Lake City, Utah,84104-1060, United States","2164 W. 700 N.,Marriott-slaterville, Utah,84404, United States",https://www.atswelding.com/,"Aug 15, 2023","Brad Larson, CFO","Justin Grimmett, Project Manager","Utah, United States",Utah 02
Green Geothermal Heating and Cooling,"JPNGOY, LLC",U2KAM32UEU15,7R2H6,"1416 N Green Meadows BLVD,Streamwood, Illinois,60107-1140, United States","1416 N. Green Meadows BLVD,Streamwood, Illinois,60107, United States",https://www.aganozuri.com/,"Jul 2, 2008","Jean-Pierre Ngoy, COO","Jean-Pierre Ngoy, COO","Illinois, United States",Illinois 08
Green Geothermal Heating and Cooling,"GREEN STAR, L.P",RCADA5LLN8L5,89UZ9,"241 S Crosscreek DR,Chandler, Arizona,85225-5425, United States","2875 W. Ray RD., #6,Chandler, Arizona,85224, United States",,"Aug 8, 2014",John Jennings,John Jennings,"Arizona, United States",Arizona 05
Green Geothermal Heating and Cooling,GREEN CROSS FOUNDATION INC,LGA1KJNQLMQ8,8EQY4,"3421 Lee RD,Snellville, Georgia,30039-5621, United States","248 Lee Byrd RD,Loganville, Georgia,30052, United States",,"Oct 1, 2009",Chukwuuemeka Chidebelu-Eze,Chukwuuemeka Chidebelu-Eze,"Georgia, United States",Georgia 07
Green Geothermal Heating and Cooling,FSC GREEN TECHNOLOGIES LLC,G3C1MSRMCBQ7,9UYQ6,"125 Airport RD STE B,Waterford, Michigan,48327-1703, United States","125 Airport RD STE B,Waterford, Michigan,48327-1703, United States",,"Dec 12, 2023",Jeicob Perez,Jeicob Perez,"Michigan, United States",Michigan 11
COAST Lab,"MAN-MACHINE SYSTEMS ASSESSMENT (MSA), INCORPORATED",EYGGNMMYD4F3,1XBR1,"1808 S Nelson ST,Arlington, Virginia,22204-5109, United States","1808 South Nelson ST,Arlington, Virginia,22204-2287, United States",http://www.msaincorp.com/,"Jan 24, 1990","LILLY HARRIS, CEO/President","LILLY HARRIS, CEO/President","Texas, United States",Virginia 08
Fitness Tech LLC,GYM TECH FITNESS SERVICE LLC,C51WKKPKK185,45ZE8,"11628 Myrtle AVE,Richmond Hill, New York,11418-1748, United States","70-15 Austin Street,Unit C 2ND Floor,Forest Hills, New York,11375, United States",https://www.gymtechfitness.com/,"Sep 24, 2004",Salvatore Strazzeri,Salvatore Strazzeri,"New York, United States",New York 05
Fitness Tech LLC,"JOHNSON HEALTH TECH NORTH AMERICA, INC.",ZEQ6H4G23TK4,4XLC1,"1600 Landmark DR,Cottage Grove, Wisconsin,53527-8967, United States","1600 Landmark DR,Cottage Grove, Wisconsin,53527-8967, United States",https://www.matrixfitness.com/us/eng,"Oct 21, 2008","Christie Draves, Corporate Controller North America","Monte Kleinmeyer, VP of Sales","Wisconsin, United States",Wisconsin 02
Fitness Tech LLC,THE YOUTH FITNESS RENAISSANCE PROJECT,KDE3SUDS5BH6,7J0T4,"8352 N. Cooper Place,Winnetkaa, California,91306-1552, United States","8352 N. Cooper Place,Winnetka, California,91306, United States",,"Nov 12, 2015","Micah Harter, President","Micah Harter, President","California, United States",California 32
Fitness Tech LLC,CONNECT TECH SVCS LLC,EAFUULM6BE63,9NM09,"1003 Boulder Cyn,San Antonio, Texas,78260-2570, United States","539 West Commerce Street,STE 2231,Dallas, Texas,76208, United States",https://www.connecttechs.net/,"Jul 22, 2016","Alice Vinson, Owner","Alice Vinson, Owner","Texas, United States",Texas 23
Fitness Tech LLC,CITY OF PORT ANGELES,NBZWTT3BYB68,3GNN9,"321 E 5TH ST,Port Angeles, Washington,98362-3206, United States","321 E 5TH ST,Port Angeles, Washington,98362-3206, United States",https://cityofpa.us/,"Jun 11, 1890","Melody Schneider, Mgmt Accountant","Luke Anderson, Accounting Tech","(blank), (blank)",Washington 06
MiRA,MIRA CHENG,ZDXPNBM2CQJ7,9TRC7,"22 Jennifer CIR,North Attleboro, Massachusetts,02760-2746, United States","22 Jennifer Circle,North Attleboro, Massachusetts,02760, United States",,"Feb 26, 2024",Mira Cheng,Mira Cheng,"Massachusetts, United States",Massachusetts 04
MiRA,PARENTS CIRCLE - FAMILIES FORUM,E77MRJPR8YR9,2810A,"1 Yasmin,Ramat Efal,5296000, Israel","1 Yasmin,Ramat Efal,005296000, Israel",http://www.theparentscircle.org/,"Sep 6, 1998","Yuval Rahamim, MR.","Mira Edelstein, MS.","(blank), Israel",Not Applicable
MiRA,MIRA ZAKI PHOTOGRAPHY LLC,DVJ3F1MGV7P6,90XF8,"250 W 50TH ST, APT 35H,New York, New York,10019-6732, United States","250 W 50TH ST APT 35H,New York, New York,10019-6732, United States",https://www.mirazaki.com/,"Sep 1, 2007","Mira V Zaki, Owner","Mira V Zaki, Owner","New York, United States",New York 12
MiRA,"MIRA J. ROLLINS ENGAGEMENT PROGRAMS, LLC",HH1PKCU5GDC4,9U9Z9,"2215 Valley View DR,Cedar Hill, Texas,75104-7849, United States","2215 Valley View DR,Cedar Hill, Texas,75104-7849, United States",,"Feb 2, 2022","Mira J Rollins, Owner","Mira J Rollins, Owner","Texas, United States",Texas 30
MiRA,MONSOON ASIANS & PACIFIC ISLANDERS IN SOLIDARITY,GHAFWEB94H15,5AUB5,"4944 Franklin AVE STE B,Des Moines, Iowa,50310-1952, United States","4944 Franklin AVE STE B,Des Moines, Iowa,50310-1901, United States",,"Aug 1, 2007","Mira B Yusef, Executive Director",Usicha Marchant,"Iowa, United States",Iowa 03
Stacks,,,,"2425 RICHTON ST,HOUSTON, TX,77098-3226, USA",,,,,,,
Stacks,,,,"15550 ARFSTEN RD,LARKSPUR, CO,80118-5202, USA",,,,,,,
Stacks,,,,"84 STATE ST STE 100,BOSTON, MA,02109-2202, USA",,,,,,,
Stacks,,,,"6728 BONNIE RIDGE DR APT 201,null,BALTIMORE, MD,21209-2891, USA",,,,,,,
Stacks,RESOLUTION MEDICAL LLC,W99YYD57W4D1,9LUF2,"42 Northern Stacks DR STE 200,Minneapolis, Minnesota,55421-2973, United States","42 Northern Stacks DR STE 200,Minneapolis, Minnesota,55421-2973, United States",,"Apr 11, 2012",Jesse Carlson,Jesse Carlson,"Minnesota, United States",Minnesota 05
Aerogel,AMERICAN AEROGEL CORPORATION,JKR7EDSFFQT8,3F9A5,"460 Buffalo RD,Rochester, New York,14611-2000, United States","460 Buffalo RD,STE 200A,Rochester, New York,14611-2000, United States",https://www.aerosafeglobal.com/,"Jan 5, 2001","Steven Caves, Controller","Steven Caves, Controller","Delaware, United States",New York 25
Aerogel,WESTWOOD AEROGEL CO.,J6ELFAKABJ16,9NTC0,"555 Pierce ST APT 1531,Albany, California,94706-1010, United States","555 Pierce ST APT 1531,Albany, California,94706-1010, United States",,"May 1, 2023","Patricia McNeil, Chief Executive Officer","Patricia McNeil, Chief Executive Officer","Delaware, United States",California 12
Aerogel,"AEROGEL TECHNOLOGIES, LLC",SP8JJMJGAXC8,9HM56,"1 Westinghouse Plaza Building D,Suite D157,Boston, Massachusetts,02136-2075, United States","1 Westinghouse Plaza Building D,Suite D157,Boston, Massachusetts,02136-2196, United States",,"Feb 13, 2004",Stephen Steiner,Justin Griffin,"Wisconsin, United States",Massachusetts 07
Aerogel,SI14 AEROGEL LLC,HRKCDSGBXCH6,9PFB7,"404 S Pine ST # 1,Mount Prospect, Illinois,60056-3724, United States","420 Orchard ST,Unit 28,Antioch, Illinois,60002, United States",,"Aug 18, 2023",Joe Stecher,Joe Stecher,"Illinois, United States",Illinois 05
Delta Z,,,,,,,,,,,
Delta Z,,,,,,,,,,,
Delta Z,,,,,,,,,,,
Brian Jordan,ST CAMILLUS CHURCH,E82WRMTAE6L5,8Y9M9,"1600 Saint Camillus DR,Silver Spring, Maryland,20903-2559, United States","1600 Saint Camillus DR,Silver Spring, Maryland,20903-2559, United States",,"Nov 16, 1951","Brian Jordan, Pastor","Brian Jordan, Pastor","Maryland, United States",Maryland 08
Brian Jordan,BRIAN JORDAN,X3BGSK661GQ3,9ZK55,"19261 Nuthatch ST,Perris, California,92570-6520, United States","19261 Nuthatch ST,Perris, California,92570, United States",,"Jan 5, 2005","Kenya Y Jackson Jordan, Operations Manager","Brian E Jordan, Owner/CEO","(blank), (blank)",California 39
Brian Jordan,"SENSIBLE SOLUTIONS AND TECHNOLOGIES, INC.",UDL8J6Y9LMJ5,3EJD9,"10830 Guilford RD STE 308,Annapolis Junction, Maryland,20701-1108, United States","10830 Guilford RD STE 308,Annapolis Junction, Maryland,20701-1108, United States",https://www.ssati.com/,"Jan 21, 2003",Mary Leesman-Weeks,Brian JORDAN,"Maryland, United States",Maryland 03
Brian Jordan,"HELIX ELECTRIC, INC.",KNUNMBN8T785,0C655,"6795 Flanders DR,San Diego, California,92121-2903, United States","6795 Flanders DR,San Diego, California,92121-2903, United States",http://www.helixelectric.com/,"Oct 4, 1985","Brady G. Hill, Executive Vice President","Brian Jordan, Executive Vice President","California, United States",California 51
Brian Jordan,"BRANCH TECHNICAL SERVICES, LLC",EBAMYJ5U36X7,6LKM9,"8507 Oxon Hill RD STE 301,Fort Washington, Maryland,20744-4885, United States","8507 Oxon Hill Road Suite 301,Fort Washington, Maryland,20744-4885, United States",https://www.branchts.com/,"Jul 27, 2011",Tameka Edwards,Tameka Edwards,"Maryland, United States",Maryland 04
Radu Balan,RCBB GMBH,GFUSG57QMJQ9,CNDU5,"SCHUEGRAFSTR. 9,Muenchen,(blank), Germany","SCHUEGRAFSTR. 9,Muenchen,(blank), Germany",https://rcbetonbau.com/,"Nov 1, 2021",BALAN RADU,BALAN RADU,"(blank), Germany",Not Applicable
John Short,BUFFALO GROVE PARK DISTRICT,HP5CWF7FGCH4,84TX1,"530 Bernard DR,Buffalo Grove, Illinois,60089-3351, United States","530 Bernard DR,Buffalo Grove, Illinois,60089-3351, United States",,"Sep 23, 1969",John Short,John Short,"(blank), (blank)",Illinois 09
John Short,"J.J. SHORT ASSOCIATES, INC.",HQCWLWTBZPE4,8Z901,"1645 Wayneport RD,Macedon, New York,14502-9110, United States","PO Box 183,Fairport, New York,14450-0183, United States",http://www.jjshort.com/,"Jan 6, 1977",Peter J Short,Peter Short,"New York, United States",New York 24
John Short,"SURFACE FINISH TECHNOLOGIES, INC.",YDKYG7KM9JU5,64RM0,"215 Judson ST,Elmira, New York,14901-3308, United States","215 Judson Street,Elmira, New York,14901-3308, United States",https://www.surfacefinishtech.com/,"Jan 3, 1983","Carrie Roadarmel, Chief Financial Officer","Jack Slocum, Engineering Mgr","New York, United States",New York 23
John Short,,,,"51 John F Kennedy Pkwy,null,Short Hills, NJ,07078-2704, USA",,,,,,,
John Short,,,,"51 JOHN F KENNEDY PKWY # WEST,SHORT HILLS, NJ,07078-2704, USA",,,,,,,
Zhi Zhang,"ACME BIOSCIENCE, INC.",JLADHHRK2K32,57CZ7,"3941 E Bayshore RD,Palo Alto, California,94303-4313, United States","3941 E Bayshore RD,Palo Alto, California,94303-4313, United States",https://www.acmeca.com/,"Jan 16, 2001",Jason Zhang,Jason Zhang,"California, United States",California 16
PixelRain,"PIXELRAIN AI, INC",QP5NN99HWY53,9RL06,"4121 Wilson BLVD FL 5,Arlington, Virginia,22203-4415, United States","4121 Wilson BLVD FL 5,Arlington, Virginia,22203-4415, United States",https://www.pixelrain.com/,"Aug 14, 2023","Leslie Steele, Director","Chris Durham, Chief Innovation Officer","Delaware, United States",Virginia 08
Eric Wallace,FIREHOUSE COMMUNITY ARTS CTR,ZW1BBCK69UF6,(blank),"412 41ST ST S,Birmingham, Alabama,35222-1937, United States","412 41ST ST S,Birmingham, Alabama,35222-1937, United States",https://firehousecac.org/,"May 21, 2020",Eric Wallace,Eric Wallace,"Alabama, United States",Alabama 06
Eric Wallace,"ATS COMPONENTS, INC",MHGWSPK6HJB1,1V2E4,"15050 Trinity BLVD,Fort Worth, Texas,76155-2614, United States","15050 Trinity BLVD,Fort Worth, Texas,76155-2614, United States",,"Jan 10, 2000","Tasha Phillips, Supv. Accts Receivable",Eric Wallace,"Texas, United States",Texas 33
Eric Wallace,"ISSPRO, INC.",M841DRJTN2M8,0B8Y6,"2515 NE Riverside WAY,Portland, Oregon,97211-1843, United States","2515 NE Riverside WAY,Portland, Oregon,97211-1899, United States",https://www.isspro.com/,"Jan 1, 1949","ERIC WALLACE, IT Manager","Eric Miller, Controller","Oregon, United States",Oregon 03
Eric Wallace,NORTHERN VIRGINIA CRIMINAL JUSTICE TRAINING ACADEMY,FLCQJA2CES18,4BNP3,"45299 Research PL,Ashburn, Virginia,20147-2600, United States","45299 Research PL,Ashburn, Virginia,20147-2600, United States",,"Jun 1, 1965","Eric Cembrook, Deputy Director","Leslye Wallace, Administrative Associate","(blank), (blank)",Virginia 10
Eric Wallace,"OPEN DATE SYSTEMS, INC.",X97KBTLJUK73,8H6L7,"299 Georges Mill RD,Springfield, New Hampshire,03284, United States","PO Box 538,Georges Mills, New Hampshire,03751, United States",https://www.opendate.com/,"Jan 1, 1994","Aldora Wallace, Office Manager","Eric Emery, Sales","New Hampshire, United States",New Hampshire 02
Plasticity,,,,"8875 HIDDEN RIVER PKWY STE 362,null,TAMPA, FL,33637-1035, USA",,,,,,,
Plasticity,PLASTICITY INC.,DPJTHR3PZMC7,80LK4,"7918 Jones Branch DR,STE 800,Mc Lean, Virginia,22102-3347, United States","7918 Jones Branch Drive,Suite 800,Mclean, Virginia,22102, United States",,"Nov 2, 2016",Ajay Patel,Alexander Sands,"Delaware, United States",Virginia 11
Kevin Daniels,DANIELS FORESTRY INC,TYDFSPZ7A6L7,9LFL8,"11397 Olson RD,Belle Fourche, South Dakota,57717-6114, United States","11397 Olson RD,Belle Fourche, South Dakota,57717-6114, United States",,"Jun 11, 2013",Kevin Daniels,Kevin Daniels,"South Dakota, United States",South Dakota 00
Kevin Daniels,"MINISTERS CONFERENCE EMPOWERMENT CENTER CDC, INC.",GK8WM2J7LBH5,9CMX5,"2118 West Madison Avenue,Baltimore, Maryland,21217-3525, United States","2118 West Madison Avenue,Baltimore, Maryland,21217, United States",,"Sep 22, 2016",Kevin Daniels,Kevin Daniels,"Maryland, United States",Maryland 07
Kevin Daniels,KEVIN DANIELS INC,YCUSKBPKUQK6,9DL21,"12413 Bohannon BLVD,Orlando, Florida,32824-6097, United States","150 Maple AVE #134,South Plainfield, New Jersey,07080, United States",https://www.kldusa.com/,"Jan 8, 2013","KEVIN L DANIELS, PRESIDENT","KEVIN L DANIELS, PRESIDENT","New Jersey, United States",Florida 09
Kevin Daniels,"OPEN MINDS THERAPY, LLC",LVLFRXCNYWJ8,(blank),"11 Riptide CT,Frederica, Delaware,19946-2112, United States","11 Riptide CT,Frederica, Delaware,19946-2112, United States",,"Oct 10, 2023","Kevin OMT Daniels, Owner","Kevin Daniels, Owner","Delaware, United States",Delaware 00
Kevin Daniels,"KPGC PROPERTIES, LLC",D9V5X8CF19V5,9DJY6,"2500 Daniels Bridge RD,STE 201 Bldg 100,Athens, Georgia,30606-6104, United States","2500 Daniels Bridge RD STE 201 Bldg 100,STE 201 Bldg 100,Athens, Georgia,30606-6104, United States",,"Aug 24, 2004","Kevin Price, Owner","Katherine Worsham, Accountant","Georgia, United States",Georgia 10
Mark Franz,,,,,,,,,,,
Mark Franz,,,,,,,,,,,
Wynne-PEGLLC,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Wynne-PEGLLC,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Wynne-PEGLLC,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Wynne-PEGLLC,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Wynne-PEGLLC,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
James Parker,,,,"22 AVON CT,MIDDLETOWN, CT,06457-4521, USA",,,,,,,
James Parker,"MONMOUTH DAY CARE CENTER, INC.",L4A3JX47DGS5,5NM23,"9 Drs James Parker BLVD,Red Bank, New Jersey,07701-1503, United States","9 DRS. James Parker BLVD.,Red Bank, New Jersey,07701-1503, United States",,"Oct 1, 1969","MONMOUTH DAY CARE CENTER, INC. Quezada, Executive Director","MONMOUTH DAY CARE CENTER, INC. Quezada","New Jersey, United States",New Jersey 06
James Parker,,,,,,,,,,,
James Parker,MONMOUTH INTERNET CORP,E68LGSWH6US8,98K01,"10 Drs James Parker BLVD STE 110,Red Bank, New Jersey,07701-1500, United States","10 Drs James Parker BLVD STE 110,Suite 110,Red Bank, New Jersey,07701-1500, United States",https://www.monmouth.com/,"Jul 1, 2000","Belinda Hill, Accounting","Belinda Hill, Accounting","New Jersey, United States",New Jersey 06
James Parker,LUNCH BREAK,L3VRTV6SKA79,9XYZ5,"121 Drs James Parker BLVD,Red Bank, New Jersey,07701-1441, United States","121 Drs James Parker BLVD,Red Bank, New Jersey,07701-1441, United States",,"Mar 7, 1983",Wayne Greer,Wayne Greer,"New Jersey, United States",New Jersey 06
Liang Qiao,,,,"48 LIANG MA QIAO ROAD,CHAOYANG DISTRICT,BEIJING,(blank), CHN",,,,,,,
Marc Cohen,KIDS KICKING CANCER INC,DRENR9AB1SD4,37GS5,"27600 Northwestern HWY,STE 220,Southfield, Michigan,48034-8448, United States","27600 Northwestern HWY STE 220,Southfield, Michigan,48034-8448, United States",,"Nov 3, 1999","Elimelech Goldberg, Rabbi",RABBI GOLDBERG,"Michigan, United States",Michigan 12
Marc Cohen,"INSIDE OUT MEDIA, INC.",J1ZNF8D7M4N7,5LL15,"1431 Trestle Glen RD,Oakland, California,94610-1839, United States","1431 Trestle Glen Road,Oakland, California,94610-1839, United States",http://www.insideoutmedia.org/,"Dec 2, 2002",MARC SHAFFER,ARI COHEN,"California, United States",California 12
"N5 Sensors, Inc.",N5 SENSORS INC,DPHWXD86RNS4,6NMY3,"9605 Medical CTR DR,STE 200,Rockville, Maryland,20850-6359, United States","9605 Medical Center DR STE 200,Rockville, Maryland,20850-6356, United States",http://www.n5sensors.com/,"Jan 26, 2012",Abhishek Motayed,Abhishek Motayed,"Maryland, United States",Maryland 08
UCleaner L.L.C.,UCLEANER L.L.C.,PP19DXAKLRD4,9WZY4,"6751 Columbia Gateway DR STE 300,Columbia, Maryland,21046-3138, United States","1405 S Fern ST,#524,Arlington, Virginia,22202, United States",,"Aug 3, 2022",Sam Choe,Sam Choe,"Virginia, United States",Maryland 03
Alirtify,ALIRTIFY LLC,XUBEZ7SEAEN9,99RS4,"118 N Market ST,Frederick, Maryland,21701-6621, United States","219 Harpers WAY,Frederick, Maryland,21702-3097, United States",https://alirtify.com/,"Feb 7, 2019",Kwabena Okrah,Kwabena Okrah,"Maryland, United States",Maryland 06
Blimp Logistics,,,,,,,,,,,
Hyve,,,,"2 KINGDOM STREET,LONDON,W2 6JG, GBR",,,,,,,
Hyve,,,,"4950 West 2400 S,null,Wellsville, UT,84339, USA",,,,,,,
Hyve,,,,"36434 TANSY CT,LAKE ELSINORE, CA,92532-2661, USA",,,,,,,
Hyve,HYVE INNOVATE GMBH,LB6SWHSLM6X3,CNE11,"SCHELLINGSTR. 45,München,80799, Germany","Schellingstrasse 45,Munich,80799, Germany",https://www.hyve.net/,"Aug 10, 2004","Niclas Kroeger, Operations Lead",Gerd Schwarz,"(blank), Germany",Not Applicable
PrecNA LLC,"PRECNA, LLC",YS3CA2D413F5,97WS7,"14724 Latakia PL,North Potomac, Maryland,20878-2545, United States","14724 Latakia Place,North Potomac, Maryland,20878-2545, United States",https://www.precna.com/,"Jun 24, 2021",Michael Gaitan,Michael Gaitan,"Maryland, United States",Maryland 08
NanoBiofab,"TAO TREASURES, LLC",E1Y9Z246LAU8,7T6V7,"8906 Remington PL,Frederick, Maryland,21701-7636, United States","8906 Remington PL,Frederick, Maryland,21701-7636, United States",,"May 30, 2015",Xiaonao Liu,Xiaonao Liu,"Maryland, United States",Maryland 06
"Ambay Immune Sensors and Controls, LLC","AMBAY IMMUNE SENSORS AND CONTROLS, LLC",YJKMSJL1EJ75,59LH5,"20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States","20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States",,"Jan 22, 2008",Meena Chandok,Meena Chandok,"Maryland, United States",Maryland 06
Greener Box Inc.,"STRIBLING EQUIPMENT, LLC",V4J2K28WU7L5,0S8K1,"415 Highway 49 S,Richland, Mississippi,39218-9496, United States","P O Box 6038,Jackson, Mississippi,39288-6038, United States",,"Jan 1, 2002","JACK WHITE, Corporate Information Services Manager","JASON S GREENER, Vice President Product Support","Mississippi, United States",Mississippi 03
Greener Box Inc.,"EMPIRE TRUCK SALES, LLC",H6N5RAD8FUB5,37CG4,"373 Highway 49 S,Richland, Mississippi,39218-9439, United States","P.O. Box 54325,Jackson, Mississippi,39288-4325, United States",https://www.empiretruck.com/,"Apr 21, 1983","Jason Greener, Chairman of the Board","David Wilson, Director of Credit and Customer Service","Mississippi, United States",Mississippi 03
Greener Box Inc.,GREENER PARTNERS,SDPDCM98PGN1,6F4B4,"3215 Stump Hall RD,Collegeville, Pennsylvania,19426-1410, United States","PO Box 221,Fairview Village,Norristown, Pennsylvania,19409, United States",https://www.greenerpartners.org/,"May 1, 2008",Jeannette Fournier,Jeannette Fournier,"Pennsylvania, United States",Pennsylvania 04
Greener Box Inc.,GREENER WORLD A,QD8LCE33NMN3,836D7,"8154 11TH ST,Terrebonne, Oregon,97760-9415, United States","PO Box 115,Terrebonne, Oregon,97760, United States",https://agreenerworld.org/,"Nov 1, 2016","Julie Walker, Director of Operations","Emily Moose, Executive Director","Oregon, United States",Oregon 05
Greener Box Inc.,BOX ELDER COUNTY SCHOOL DISTRICT,H523JVHBH656,4FTU6,"960 S Main ST,Brigham City, Utah,84302-2714, United States","960 S Main ST,Brigham City, Utah,84302-2714, United States",http://www.besd.net/,"Jul 1, 1911",Sherri Harper,"David A Roberts, Business Administrator","(blank), (blank)",Utah 01
Mangino,MANGINO JOSEPH N,KZ9APDPSHSB7,0VR86,"1103 Atlantic DR,Stafford, Virginia,22554-2105, United States","1103 Atlantic Drive,Stafford, Virginia,22554-2105, United States",,"Apr 1, 1989","Joseph N Mangino, President","NANCY A Mangino, Vice President","Virginia, United States",Virginia 07
Mangino,TUSCUMBIA CITY BOARD OF EDUCATION,HY9SGYNJ6MV8,5MZV0,"303 N Commons ST E,Tuscumbia, Alabama,35674-1210, United States","303 North Commons Street East,Tuscumbia, Alabama,35674-1210, United States",,"Oct 1, 1855","Stephanie Mangino, CSFO","Stephanie Mangino, CSFO","(blank), (blank)",Alabama 04
Mangino,"LASTING IMPRESSIONS PROMOTIONS, INC.",ZRHDTL16J1T9,92U76,"41839 Michigan AVE,Canton, Michigan,48188-2686, United States","41839 Michigan AVE,Canton, Michigan,48188-2686, United States",https://www.liteam.com/,"Nov 1, 1976",Lois Mangino,"Lois Mangino, Director of Bids and Contracts","Michigan, United States",Michigan 06
Mangino,,,,"1034 COFFEE RUN RD,PULASKI, PA,16143-2604, USA",,,,,,,
Mangino,,,,,,,,,,,
Flow Power,CURRENT FLOW SOLUTIONS LLC,JH2HDC5YLZK3,9RED0,"2215 Forest DR,Cumming, Georgia,30041-7792, United States","2215 Forest DR,Cumming, Georgia,30041-7792, United States",https://www.cflowsolutions.com/,"Aug 23, 2023","Wayne Wilson, CEO","Wayne Wilson, CEO","Georgia, United States",Georgia 06
Flow Power,"CONTROL FLOW, INC.",X26FY3SJ2Z71,3X894,"9201 Fairbanks N Houston RD,Houston, Texas,77064-6206, United States","P.O. Box 40788,Houston, Texas,77240, United States",,"Nov 12, 1975","James M Adams, Manager","Natalie A Saiz, Govt. Sales Administrator","Texas, United States",Texas 38
Flow Power,MOTION & FLOW CONTROL PRODUCTS INC,QFJGJ25TAKB4,7XC05,"2145 Van Horn RD,Fairbanks, Alaska,99701-7203, United States","2145 Van Horn RD,Fairbanks, Alaska,99701-7203, United States",,"Sep 26, 2006",Casey Weaver,Ingar Grev,"Colorado, United States",Alaska 00
Flow Power,FLOW DYNAMICS & AUTOMATION INC,QA6EKMBGNBA9,0RFB5,"1024 11TH CT W,Birmingham, Alabama,35204-1808, United States","1024 11TH Court West,Birmingham, Alabama,35204-1808, United States",http://www.flowdynamics.net/,"Jan 1, 1994","Mike Scott, Controller",JENNIFER MARKSTROM,"Alabama, United States",Alabama 07
Flow Power,CURTISS-WRIGHT FLOW CONTROL CORPORATION,GA4GHJVX7NT3,12190,"2950 E Birch ST,Brea, California,92821-6246, United States","2950 Birch ST,Brea, California,92821-6246, United States",http://enertech.cwfc.com/,"Jul 21, 1998",Zackary Wang,John Knezevic,"California, United States",California 45
Dahlgren,,,,"16098 COUNTY ROAD 200 E,DAHLGREN, IL,62828-4246, USA",,,,,,,
Dahlgren,BASIC COMMERCE & INDUSTRIES INC,RLAJK8V4FGF3,050F7,"16343 Dahlgren RD,King George, Virginia,22485-5807, United States","16343 Dahlgren Road,P.O. Box 1748,Dahlgren, Virginia,22448-1748, United States",http://www.teambci.com/,"Sep 1, 1995",Vicki Schmidt,Kimberly Lewis,"New Jersey, United States",Virginia 07
Dahlgren,VILLAGE OF DAHLGREN,PMFKJUFKZ7C3,7NH72,"104 N 3RD ST,Dahlgren, Illinois,62828-8025, United States","106 N Third ST,PO Box 98,Dahlgren, Illinois,62828, United States",,"Jan 1, 1872","Sue Wilkerson, Village Clerk","Sue Wilkerson, Village Clerk","(blank), (blank)",Illinois 12
Dahlgren,,,,"17320 DAHLGREN RD,null,DAHLGREN, VA,22448-5150, USA",,,,,,,
Dahlgren,PHELPS MEMORIAL HEALTH CENTER,KDXUM3LX2FD4,652B7,"1215 Tibbals ST,Holdrege, Nebraska,68949-1255, United States","1215 Tibbals ST,Holdrege, Nebraska,68949-1255, United States",,"Apr 28, 1968",LINDSAY SULLIVAN,LONA DAHLGREN,"Nebraska, United States",Nebraska 03
Monique Head,OFFICE INTERNATIONAL DES EPIZOOTIES,GNLTRTK3EHC6,FALV3,"12 Rue De Prony,Paris,75017, France","12 Rue De Prony,Paris, Iie De France,75017, France",https://www.woah.org/,"Jan 25, 1924","Monique Eloit, Director General","Emily Tagliaro, Head Engagement & Investment Dept","(blank), France",Not Applicable
Monique Head,"ABSOLUTE SIGN, INC.",XH2KDXAFMGK9,7MFK0,"10655 Humbolt ST,Los Alamitos, California,90720-2447, United States","10655 Humbolt ST,Los Alamitos, California,90720, United States",https://www.absolutesign.com/,"Jan 22, 1999","Sue Head, Controller","Tish Head, COO","California, United States",California 45
